"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","1","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","EVAL-FOR-TESTS.09",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","2","","METTA-LANG","","METTA-LANG","","METATYPES---METTA-LANGUAGE1.12",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:48:01 UTC 2024","11000","","WHOLE-TESTS","","WHOLE-TESTS","","metta_lang.Free_variables_and_nondeterminism_again,_recursively___MeTTa_Language4",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","03-SORING-VIA-INSERT.03",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","2","","METTA-LANG","","METTA-LANG","","METATYPES---METTA-LANGUAGE1.07",""
"failed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","122","","METTA-LANG","","METTA-LANG","","OPERATIONS-OVER-ATOMS---METTA-LANGUAGE1.02",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","2","","METTA-LANG","","METTA-LANG","","OPERATIONS-OVER-ATOMS---METTA-LANGUAGE8.02",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","STRING-TESTS.16",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","5","","METTA-LANG","","METTA-LANG","","OPERATIONS-OVER-ATOMS---METTA-LANGUAGE6.01",""
"passed","Mon Nov 25 09:45:29 UTC 2024","Mon Nov 25 09:45:29 UTC 2024","2","","QUICK","","QUICK","","C1-GROUNDED-BASIC.12",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","3","","METTA-LANG","","METTA-LANG","","BASIC-GROUNDED-FUNCTIONS---METTA-LANGUAGE8.01",""
"passed","Mon Nov 25 09:45:29 UTC 2024","Mon Nov 25 09:45:29 UTC 2024","2","","QUICK","","QUICK","","D2-HIGHERFUNC.24",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:47:59 UTC 2024","9000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.xor_test",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","MINIMAL-METTA-TESTS.03",""
"failed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","25","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","FIRST-ANSWER.02",""
"passed","Mon Nov 25 09:45:29 UTC 2024","Mon Nov 25 09:45:29 UTC 2024","3","","QUICK","","QUICK","","C1-GROUNDED-BASIC.08",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:48:00 UTC 2024","10000","","WHOLE-TESTS","","WHOLE-TESTS","","module-system.c2_spaces",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","3","","METTA-LANG","","METTA-LANG","","METATYPES---METTA-LANGUAGE2.02",""
"passed","Mon Nov 25 09:39:15 UTC 2024","Mon Nov 25 09:39:15 UTC 2024","1","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SEQUENTIAL-NESTED.06",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:47:59 UTC 2024","9000","","WHOLE-TESTS","","WHOLE-TESTS","","metta_lang.Basic_evaluation___MeTTa_Language8",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:48:04 UTC 2024","14000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_1000",""
"passed","Mon Nov 25 09:39:15 UTC 2024","Mon Nov 25 09:39:15 UTC 2024","392","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TESTS0.06",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","5","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","OR-TEST.07",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:48:00 UTC 2024","10000","","WHOLE-TESTS","","WHOLE-TESTS","","metta_lang.Control_flow___MeTTa_Language12",""
"failed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","111","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","COMPILE-TESTS.03",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","2","","METTA-LANG","","METTA-LANG","","RECURSION-AND-CONTROL---METTA-LANGUAGE9.04",""
"passed","Mon Nov 25 08:55:43 UTC 2024","Mon Nov 25 08:55:43 UTC 2024","4","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.08",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:48:00 UTC 2024","10000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.and_or",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","FIND-ALL-TESTS.07",""
"passed","Mon Nov 25 08:55:43 UTC 2024","Mon Nov 25 08:55:43 UTC 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B5-TYPES-PRELIM.06",""
"passed","Mon Nov 25 09:39:15 UTC 2024","Mon Nov 25 09:39:15 UTC 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERPOSE-NESTED.04",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","4","","METTA-LANG","","METTA-LANG","","BASIC-GROUNDED-FUNCTIONS---METTA-LANGUAGE2.01",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","116","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.21",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","3","","METTA-LANG","","METTA-LANG","","CONCRETE-TYPES---METTA-LANGUAGE12.04",""
"passed","Mon Nov 25 08:55:43 UTC 2024","Mon Nov 25 08:55:43 UTC 2024","1","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-MODULEA.05",""
"passed","Mon Nov 25 08:55:43 UTC 2024","Mon Nov 25 08:55:43 UTC 2024","1","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-IMPORTS.17",""
"passed","Mon Nov 25 09:39:15 UTC 2024","Mon Nov 25 09:39:15 UTC 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERCOLLAPSE.08",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","5","","METTA-LANG","","METTA-LANG","","WORKING-WITH-SPACES---METTA-LANGUAGE8.01",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","1","","METTA-LANG","","METTA-LANG","","FUNCTIONS-AND-UNIFICATION---METTA-LANGUAGE7.04",""
"failed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","77","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","MINIMAL-METTA-TESTS.17",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","3","","METTA-LANG","","METTA-LANG","","RECURSION-AND-CONTROL---METTA-LANGUAGE3.06",""
"failed","Mon Nov 25 09:12:35 UTC 2024","Mon Nov 25 09:12:35 UTC 2024","328","","SYNTH-BUFFER","","SYNTH-BUFFER","","TIME-SYNTHESIZE-SHORT.02",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","EVAL-FOR-TESTS.10",""
"passed","Mon Nov 25 08:55:43 UTC 2024","Mon Nov 25 08:55:43 UTC 2024","1","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E2-STATES.03",""
"failed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","19","","METTA-LANG","","METTA-LANG","","CONTROL-FLOW---METTA-LANGUAGE14.02",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","EVAL-FOR-TESTS.07",""
"failed","Mon Nov 25 08:55:43 UTC 2024","Mon Nov 25 08:55:43 UTC 2024","31","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","G1-DOCS.05",""
"failed","Mon Nov 25 08:48:00 UTC 2024","Mon Nov 25 08:48:00 UTC 2024","46","","ANTI-REGRESSION","","ANTI-REGRESSION","","BCHAIN-COMP.01",""
"failed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","39","","METTA-LANG","","METTA-LANG","","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE5.06",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","00-LANG-CASE.04",""
"passed","Mon Nov 25 08:55:43 UTC 2024","Mon Nov 25 08:55:43 UTC 2024","15","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D1-GADT.13",""
"failed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","8","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","ARITY-TESTS.04",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","3","","METTA-LANG","","METTA-LANG","","BASIC-EVALUATION---METTA-LANGUAGE14.03",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","STRING-TESTS.19",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.10",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:47:59 UTC 2024","9000","","WHOLE-TESTS","","WHOLE-TESTS","","metta_lang.Controlling_pattern_matching___MeTTa_Language1",""
"failed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","121","","METTA-LANG","","METTA-LANG","","FREE-VARIABLES-AND-NONDETERMINISM-AGAIN,-RECURSIVELY---METTA-LANGUAGE1.02",""
"passed","Mon Nov 25 09:45:29 UTC 2024","Mon Nov 25 09:45:29 UTC 2024","2","","QUICK","","QUICK","","D2-HIGHERFUNC.18",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","5","","METTA-LANG","","METTA-LANG","","WORKING-WITH-SPACES---METTA-LANGUAGE10.01",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:48:00 UTC 2024","10000","","WHOLE-TESTS","","WHOLE-TESTS","","metta_lang.Querying_space_content___MeTTa_Language5",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","2","","METTA-LANG","","METTA-LANG","","RECURSION-AND-CONTROL---METTA-LANGUAGE7.04",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","2","","METTA-LANG","","METTA-LANG","","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE12.03",""
"failed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","105","","METTA-LANG","","METTA-LANG","","BASIC-EVALUATION---METTA-LANGUAGE15.03",""
"passed","Mon Nov 25 08:55:43 UTC 2024","Mon Nov 25 08:55:43 UTC 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D4-TYPE-PROP.06",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:48:00 UTC 2024","10000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.a2_opencoggy",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","2","","METTA-LANG","","METTA-LANG","","WORKING-WITH-SPACES---METTA-LANGUAGE8.05",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","5","","METTA-LANG","","METTA-LANG","","WORKING-WITH-SPACES---METTA-LANGUAGE9.01",""
"failed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","108","","METTA-LANG","","METTA-LANG","","CONCRETE-TYPES---METTA-LANGUAGE13.03",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","1","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","LIMIT-TESTS.15",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","2","","METTA-LANG","","METTA-LANG","","WORKING-WITH-SPACES---METTA-LANGUAGE3.05",""
"failed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","81","","METTA-LANG","","METTA-LANG","","CONCRETE-TYPES---METTA-LANGUAGE13.04",""
"failed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","95","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INDEX-MIN-FUNCTIONS-EXTRA-2.15",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INDEX-MIN-FUNCTIONS-EXTRA-1.14",""
"failed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","7","","METTA-LANG","","METTA-LANG","","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE6.02",""
"failed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","33","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","MATH-HYPHEN-FUNCTIONS.16",""
"passed","Mon Nov 25 08:55:43 UTC 2024","Mon Nov 25 08:55:43 UTC 2024","102","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B4-NONDETERM.10",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","3","","METTA-LANG","","METTA-LANG","","BASIC-GROUNDED-FUNCTIONS---METTA-LANGUAGE7.01",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","OUTPUT-LOAD-TESTS.02",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","2","","METTA-LANG","","METTA-LANG","","WORKING-WITH-SPACES---METTA-LANGUAGE6.04",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","3","","METTA-LANG","","METTA-LANG","","METATYPES---METTA-LANGUAGE7.01",""
"failed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","69","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","MINIMAL-METTA-TESTS.21",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","3","","METTA-LANG","","METTA-LANG","","FUNCTIONS-AND-UNIFICATION---METTA-LANGUAGE4.01",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","OUTPUT-LOAD-TESTS.03",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","3","","METTA-LANG","","METTA-LANG","","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE12.14",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","3","","METTA-LANG","","METTA-LANG","","CONCRETE-TYPES---METTA-LANGUAGE5.05",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","16","","METTA-LANG","","METTA-LANG","","CONCRETE-TYPES---METTA-LANGUAGE9.01",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","1","","METTA-LANG","","METTA-LANG","","BASIC-GROUNDED-FUNCTIONS---METTA-LANGUAGE6.03",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.04",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:48:00 UTC 2024","10000","","WHOLE-TESTS","","WHOLE-TESTS","","metta_lang.Metatypes___MeTTa_Language1",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","4","","METTA-LANG","","METTA-LANG","","WORKING-WITH-SPACES---METTA-LANGUAGE6.01",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","2","","METTA-LANG","","METTA-LANG","","WORKING-WITH-SPACES---METTA-LANGUAGE13.01",""
"passed","Mon Nov 25 08:48:00 UTC 2024","Mon Nov 25 08:48:00 UTC 2024","3","","ANTI-REGRESSION","","ANTI-REGRESSION","","METTALOGTESTCURRIED2.01",""
"failed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","88","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","MATH-HYPHEN-FUNCTIONS.33",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:47:59 UTC 2024","9000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.metta_the_function",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","4","","METTA-LANG","","METTA-LANG","","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE2.01",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","3","","METTA-LANG","","METTA-LANG","","CONSOLE-OUTPUT-AND-DEBUGGING---METTA-LANGUAGE2.05",""
"passed","Mon Nov 25 09:45:29 UTC 2024","Mon Nov 25 09:45:29 UTC 2024","2","","QUICK","","QUICK","","D4-TYPE-PROP.05",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:47:59 UTC 2024","9000","","WHOLE-TESTS","","WHOLE-TESTS","","metta_lang.Console_output_and_debugging___MeTTa_Language5",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","REPRESENT-AND-PARSE-TESTS.02",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","1","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","BASE-TEST-REPR-PARSE-INTERSECTION.04",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","3","","METTA-LANG","","METTA-LANG","","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE12.16",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:48:00 UTC 2024","10000","","WHOLE-TESTS","","WHOLE-TESTS","","metta_lang.Control_flow___MeTTa_Language13",""
"passed","Mon Nov 25 08:55:43 UTC 2024","Mon Nov 25 08:55:43 UTC 2024","1","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.05",""
"passed","Mon Nov 25 09:39:15 UTC 2024","Mon Nov 25 09:39:15 UTC 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERCOLLAPSE.05",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","CATCH-THROW-TESTS.09",""
"passed","Mon Nov 25 08:47:19 UTC 2024","Mon Nov 25 08:47:19 UTC 2024","3","","MODULE-SYSTEM","","MODULE-SYSTEM","","F1-MODULEA.03",""
"passed","Mon Nov 25 09:45:29 UTC 2024","Mon Nov 25 09:45:29 UTC 2024","13","","QUICK","","QUICK","","D1-GADT.05",""
"passed","Mon Nov 25 09:45:29 UTC 2024","Mon Nov 25 09:45:29 UTC 2024","1","","QUICK","","QUICK","","D2-HIGHERFUNC.15",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","1","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","OR-TEST.15",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","STRING-TESTS.08",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","4","","METTA-LANG","","METTA-LANG","","CONCRETE-TYPES---METTA-LANGUAGE14.01",""
"failed","Mon Nov 25 08:48:00 UTC 2024","Mon Nov 25 08:48:00 UTC 2024","66","","ANTI-REGRESSION","","ANTI-REGRESSION","","BC-COMP.01",""
"failed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","61","","METTA-LANG","","METTA-LANG","","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE3.04",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","2","","METTA-LANG","","METTA-LANG","","WORKING-WITH-SPACES---METTA-LANGUAGE12.03",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","CALL-TESTS.06",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:47:59 UTC 2024","9000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.letlet",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.17",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:47:59 UTC 2024","9000","","WHOLE-TESTS","","WHOLE-TESTS","","metta_lang.Metatypes___MeTTa_Language6",""
"passed","Mon Nov 25 09:45:29 UTC 2024","Mon Nov 25 09:45:29 UTC 2024","2","","QUICK","","QUICK","","F1-IMPORTS.12",""
"passed","Mon Nov 25 09:45:29 UTC 2024","Mon Nov 25 09:45:29 UTC 2024","2","","QUICK","","QUICK","","F1-IMPORTS.15",""
"passed","Mon Nov 25 09:47:28 UTC 2024","Mon Nov 25 09:47:28 UTC 2024","4","","BASELINE-COMPAT","","BASELINE-COMPAT","","RUST-02.01",""
"failed","Mon Nov 25 08:48:00 UTC 2024","Mon Nov 25 08:48:01 UTC 2024","1032","","ANTI-REGRESSION","","ANTI-REGRESSION","","BCHAIN-COMP.06",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","4","","METTA-LANG","","METTA-LANG","","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE6.01",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","2","","METTA-LANG","","METTA-LANG","","HANDLING-NONDETERMINISTIC-RESULTS---METTA-LANGUAGE6.03",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:48:00 UTC 2024","10000","","WHOLE-TESTS","","WHOLE-TESTS","","baseline_compat.rust_02",""
"passed","Mon Nov 25 09:39:15 UTC 2024","Mon Nov 25 09:39:15 UTC 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","LET-SUPERPOSE-IF-CASE.02",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SEALED-TEST.06",""
"passed","Mon Nov 25 09:45:29 UTC 2024","Mon Nov 25 09:45:29 UTC 2024","2","","QUICK","","QUICK","","D1-GADT.10",""
"passed","Mon Nov 25 09:00:29 UTC 2024","Mon Nov 25 09:00:29 UTC 2024","7","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","UNIQUE-TEST.11",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","5","","METTA-LANG","","METTA-LANG","","WORKING-WITH-SPACES---METTA-LANGUAGE16.01",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","3","","METTA-LANG","","METTA-LANG","","RECURSION-AND-CONTROL---METTA-LANGUAGE3.05",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:47:59 UTC 2024","9000","","WHOLE-TESTS","","WHOLE-TESTS","","metta_lang.Controlling_pattern_matching___MeTTa_Language11",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","913","","METTA-LANG","","METTA-LANG","","FREE-VARIABLES-AND-NONDETERMINISM-AGAIN,-RECURSIVELY---METTA-LANGUAGE3.02",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","1","","METTA-LANG","","METTA-LANG","","HANDLING-NONDETERMINISTIC-RESULTS---METTA-LANGUAGE4.02",""
"passed","Mon Nov 25 09:15:05 UTC 2024","Mon Nov 25 09:15:05 UTC 2024","4","","METTA-LANG","","METTA-LANG","","METATYPES---METTA-LANGUAGE3.01",""
"passed","Mon Nov 25 08:47:50 UTC 2024","Mon Nov 25 08:48:00 UTC 2024","10000","","WHOLE-TESTS","","WHOLE-TESTS","","metta_lang.Nested_queries_and_recursive_graph_traversal___MeTTa_Language2",""
"passed","Mon Nov 25 08:55:43 UTC 2024","Mon Nov 25 08:55:43 UTC 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B0-CHAINING-PRELIM.05",""
